detailScoring1,detailScoring2,detailScoring3,detailScoring4,detailScoring5,detailScoring6,detailScoring7,detailScoring8,detailScoring9,detailScoring10,detailScoring11,detailScoring12,detailScoring13,detailScoring14,detailScoring15,detailScoring16,detailScoring17,detailScoring18,detailScoring19,detailScoring20,detailScoring21,detailScoring22,detailScoring23,detailScoring24
1,79,1.99675294620727,1,PPM,2.83083616708116,55276,,2,79,1.86034217121383,0,PPM,2.83083616708116,55276,,3,79,1.75315359096959,0,PPM,2.83083616708116,55276,
1,79,1.99675294620727,1,PRAGSr,3.76714757591078,2618,,2,79,1.86034217121383,0,PRAGSr,3.76714757591078,2618,,3,79,1.75315359096959,0,PRAGSr,3.76714757591078,2618,
1,79,1.99675294620727,1,PRFGS,2.09360650293767,5198,,2,79,1.86034217121383,0,PRFGS,2.09360650293767,5198,,3,79,1.75315359096959,0,PRFGS,2.09360650293767,5198,
1,79,1.99675294620727,1,PROtm,-1,,,2,79,1.86034217121383,0,PROtm,-1,,,3,79,1.75315359096959,0,PROtm,-1,,
1,79,1.99675294620727,1,PSERT,1.31054885274099,29968,,2,79,1.86034217121383,0,PSERT,1.31054885274099,29968,,3,79,1.75315359096959,0,PSERT,1.31054885274099,29968,
1,79,1.99675294620727,1,PSP_L,0.685015047914601,5723,,2,79,1.86034217121383,0,PSP_L,0.685015047914601,5723,,3,79,1.75315359096959,0,PSP_L,0.685015047914601,5723,
1,79,1.99675294620727,1,PYRt2m,2.10454396396708,6566,,2,79,1.86034217121383,0,PYRt2m,2.10454396396708,6566,,3,79,1.75315359096959,0,PYRt2m,2.10454396396708,6566,
1,79,1.99675294620727,1,RE3346M,3.82261449538641,219,,2,79,1.86034217121383,0,RE3346M,3.82261449538641,219,,3,79,1.75315359096959,0,RE3346M,3.82261449538641,219,
1,79,1.99675294620727,1,RPI,2.78777499269138,22934,,2,79,1.86034217121383,0,RPI,2.78777499269138,22934,,3,79,1.75315359096959,0,RPI,2.78777499269138,22934,
1,79,1.99675294620727,1,SUCD1m,2.47696787815551,6389,,2,79,1.86034217121383,0,SUCD1m,2.47696787815551,6389,,3,79,1.75315359096959,0,SUCD1m,2.47696787815551,6389,
1,79,1.99675294620727,1,SUCOAS1m,2.57394141436574,8802,,2,79,1.86034217121383,0,SUCOAS1m,2.57394141436574,8802,,3,79,1.75315359096959,0,SUCOAS1m,2.57394141436574,8802,
1,79,1.99675294620727,1,SUCOASm,2.19731611090219,8803,,2,79,1.86034217121383,0,SUCOASm,2.19731611090219,8803,,3,79,1.75315359096959,0,SUCOASm,2.19731611090219,8803,
1,79,1.99675294620727,1,TALA,4.31239403110294,6888,,2,79,1.86034217121383,0,TALA,4.31239403110294,6888,,3,79,1.75315359096959,0,TALA,4.31239403110294,6888,
1,79,1.99675294620727,1,THD1m,2.87171115011495,23530,,2,79,1.86034217121383,0,THD1m,2.87171115011495,23530,,3,79,1.75315359096959,0,THD1m,2.87171115011495,23530,
1,79,1.99675294620727,1,TPI,5.23060307846487,7167,,2,79,1.86034217121383,0,TPI,5.23060307846487,7167,,3,79,1.75315359096959,0,TPI,5.23060307846487,7167,
1,79,1.99675294620727,1,r0055,-1,,,2,79,1.86034217121383,0,r0055,-1,,,3,79,1.75315359096959,0,r0055,-1,,
1,79,1.99675294620727,1,r0226,-1,,,2,79,1.86034217121383,0,r0226,-1,,,3,79,1.75315359096959,0,r0226,-1,,
1,79,1.99675294620727,1,r0391,2.85397863150997,93100,,2,79,1.86034217121383,0,r0391,2.85397863150997,93100,,3,79,1.75315359096959,0,r0391,2.85397863150997,93100,
1,79,1.99675294620727,1,r0407,9.3914761968771,226,,2,79,1.86034217121383,0,r0407,9.3914761968771,226,,3,79,1.75315359096959,0,r0407,9.3914761968771,226,
1,79,1.99675294620727,1,r0408,4.22336637873804,5214,,2,79,1.86034217121383,0,r0408,4.22336637873804,5214,,3,79,1.75315359096959,0,r0408,4.22336637873804,5214,
1,79,1.99675294620727,1,r0512,2.05162197314357,1719,,2,79,1.86034217121383,0,r0512,2.05162197314357,1719,,3,79,1.75315359096959,0,r0512,2.05162197314357,1719,
1,79,1.99675294620727,1,r0514,-1,,,2,79,1.86034217121383,0,r0514,-1,,,3,79,1.75315359096959,0,r0514,-1,,
1,79,1.99675294620727,1,r0666,3.76714757591078,2618,,2,79,1.86034217121383,0,r0666,3.76714757591078,2618,,3,79,1.75315359096959,0,r0666,3.76714757591078,2618,
1,79,1.99675294620727,1,r0801,4.60443896721532,293,,2,79,1.86034217121383,0,r0801,4.60443896721532,293,,3,79,1.75315359096959,0,r0801,4.60443896721532,293,
1,79,1.99675294620727,1,r0838,-1,,,2,79,1.86034217121383,0,r0838,-1,,,3,79,1.75315359096959,0,r0838,-1,,
1,79,1.99675294620727,1,r0911,-1,,,2,79,1.86034217121383,0,r0911,-1,,,3,79,1.75315359096959,0,r0911,-1,,
1,79,1.99675294620727,1,r0927,-1,,,2,79,1.86034217121383,0,r0927,-1,,,3,79,1.75315359096959,0,r0927,-1,,
1,79,1.99675294620727,1,r0962,-1,,,2,79,1.86034217121383,0,r0962,-1,,,3,79,1.75315359096959,0,r0962,-1,,
1,79,1.99675294620727,1,r1147,1.73016780964461,6576,,2,79,1.86034217121383,0,r1147,1.73016780964461,6576,,3,79,1.75315359096959,0,r1147,1.73016780964461,6576,
1,80,0.817110692714102,0,NBAHH_ir,4.51971408413112,55748,,2,80,0.593786015466924,0,NBAHH_ir,4.51971408413112,55748,,3,80,1.12992852103278,1,NBAHH_ir,4.51971408413112,55748,
1,81,0.165112339167006,0,APAT2rm,0.901652329436976,18,,2,81,1.2634511501333,1,APAT2rm,0.901652329436976,18,,3,81,0.300550776478992,0,APAT2rm,0.901652329436976,18,
1,83,1.21337349091135,0,ADNK1,3.45274772379791,132,,2,83,1.38353382127654,0,ADNK1,3.45274772379791,132,,3,83,1.30492212454917,0,ADNK1,3.45274772379791,132,
1,83,1.21337349091135,0,AHC,3.60677156765372,191,,2,83,1.38353382127654,0,AHC,3.60677156765372,191,,3,83,1.30492212454917,0,AHC,3.60677156765372,191,
1,83,1.21337349091135,0,CYSTGL,0.309593837889309,1491,,2,83,1.38353382127654,0,CYSTGL,0.309593837889309,1491,,3,83,1.30492212454917,0,CYSTGL,0.309593837889309,1491,
1,83,1.21337349091135,0,CYSTS,0.525490606177103,875,,2,83,1.38353382127654,0,CYSTS,0.525490606177103,875,,3,83,1.30492212454917,0,CYSTS,0.525490606177103,875,
1,83,1.21337349091135,0,GNMT,0.205928329918857,27232,,2,83,1.38353382127654,0,GNMT,0.205928329918857,27232,,3,83,1.30492212454917,0,GNMT,0.205928329918857,27232,
1,83,1.21337349091135,0,METAT,4.17821885679181,27430,,2,83,1.38353382127654,0,METAT,4.17821885679181,27430,,3,83,1.30492212454917,0,METAT,4.17821885679181,27430,
1,84,1.16477001448298,0,3SALATAi,2.34920091844559,2805,,2,84,0.966243484601976,0,3SALATAi,2.34920091844559,2805,,3,84,0.765185144335963,0,3SALATAi,2.34920091844559,2805,
1,84,1.16477001448298,0,3SPYRSP,-1,,,2,84,0.966243484601976,0,3SPYRSP,-1,,,3,84,0.765185144335963,0,3SPYRSP,-1,,
1,84,1.16477001448298,0,ACACT1rm,2.46891679716035,3032,,2,84,0.966243484601976,0,ACACT1rm,2.46891679716035,3032,,3,84,0.765185144335963,0,ACACT1rm,2.46891679716035,3032,
1,84,1.16477001448298,0,ACETONEt2,4.22895791546182,9123,,2,84,0.966243484601976,0,ACETONEt2,4.22895791546182,9123,,3,84,0.765185144335963,0,ACETONEt2,4.22895791546182,9123,
1,84,1.16477001448298,0,ACTLMO,0.211601579779346,1571,,2,84,0.966243484601976,0,ACTLMO,0.211601579779346,1571,,3,84,0.765185144335963,0,ACTLMO,0.211601579779346,1571,
1,84,1.16477001448298,0,ACTNMO,0.211601579779346,1571,,2,84,0.966243484601976,0,ACTNMO,0.211601579779346,1571,,3,84,0.765185144335963,0,ACTNMO,0.211601579779346,1571,
1,84,1.16477001448298,0,ADCim,-1,,,2,84,0.966243484601976,0,ADCim,-1,,,3,84,0.765185144335963,0,ADCim,-1,,
1,84,1.16477001448298,0,ALATA_L,1.42051587917251,2875,,2,84,0.966243484601976,0,ALATA_L,1.42051587917251,2875,,3,84,0.765185144335963,0,ALATA_L,1.42051587917251,2875,
1,84,1.16477001448298,0,ATPS4m,-1,9551,,2,84,0.966243484601976,0,ATPS4m,-1,9551,,3,84,0.765185144335963,0,ATPS4m,-1,9551,
1,84,1.16477001448298,0,ATPtm,5.96082347701616,292,,2,84,0.966243484601976,0,ATPtm,5.96082347701616,292,,3,84,0.765185144335963,0,ATPtm,5.96082347701616,292,
1,84,1.16477001448298,0,CATm,2.7994425632371,847,,2,84,0.966243484601976,0,CATm,2.7994425632371,847,,3,84,0.765185144335963,0,CATm,2.7994425632371,847,
1,84,1.16477001448298,0,CO2tm,-1,,,2,84,0.966243484601976,0,CO2tm,-1,,,3,84,0.765185144335963,0,CO2tm,-1,,
1,84,1.16477001448298,0,CYOOm2,2.68028755805635,7386,,2,84,0.966243484601976,0,CYOOm2,2.68028755805635,7386,,3,84,0.765185144335963,0,CYOOm2,2.68028755805635,7386,
1,84,1.16477001448298,0,CYOOm3,0,170712,,2,84,0.966243484601976,0,CYOOm3,0,170712,,3,84,0.765185144335963,0,CYOOm3,0,170712,
1,84,1.16477001448298,0,CYSO,0.401250065902647,1036,,2,84,0.966243484601976,0,CYSO,0.401250065902647,1036,,3,84,0.765185144335963,0,CYSO,0.401250065902647,1036,
1,84,1.16477001448298,0,FUMSO4tm,0.801220380899478,1468,,2,84,0.966243484601976,0,FUMSO4tm,0.801220380899478,1468,,3,84,0.765185144335963,0,FUMSO4tm,0.801220380899478,1468,
1,84,1.16477001448298,0,FUMtm,0.801220380899478,1468,,2,84,0.966243484601976,0,FUMtm,0.801220380899478,1468,,3,84,0.765185144335963,0,FUMtm,0.801220380899478,1468,
1,84,1.16477001448298,0,GALt1r,4.20189547465878,6515,,2,84,0.966243484601976,0,GALt1r,4.20189547465878,6515,,3,84,0.765185144335963,0,GALt1r,4.20189547465878,6515,
1,84,1.16477001448298,0,GALt2_2,0.949283811786685,6523,,2,84,0.966243484601976,0,GALt2_2,0.949283811786685,6523,,3,84,0.765185144335963,0,GALt2_2,0.949283811786685,6523,
1,84,1.16477001448298,0,GLUDym,2.67352132506845,2746,,2,84,0.966243484601976,0,GLUDym,2.67352132506845,2746,,3,84,0.765185144335963,0,GLUDym,2.67352132506845,2746,
1,84,1.16477001448298,0,GLUt2m,2.00809303900969,79751,,2,84,0.966243484601976,0,GLUt2m,2.00809303900969,79751,,3,84,0.765185144335963,0,GLUt2m,2.00809303900969,79751,
1,84,1.16477001448298,0,H2Otm,0.0666790671819831,343,,2,84,0.966243484601976,0,H2Otm,0.0666790671819831,343,,3,84,0.765185144335963,0,H2Otm,0.0666790671819831,343,
1,84,1.16477001448298,0,HMGCOASim,1.4107866908677,3158,,2,84,0.966243484601976,0,HMGCOASim,1.4107866908677,3158,,3,84,0.765185144335963,0,HMGCOASim,1.4107866908677,3158,
1,84,1.16477001448298,0,HMGLm,2.66657492326109,3155,,2,84,0.966243484601976,0,HMGLm,2.66657492326109,3155,,3,84,0.765185144335963,0,HMGLm,2.66657492326109,3155,
1,84,1.16477001448298,0,ICDHy,2.06445989362065,3417,,2,84,0.966243484601976,0,ICDHy,2.06445989362065,3417,,3,84,0.765185144335963,0,ICDHy,2.06445989362065,3417,
1,84,1.16477001448298,0,ICDHyrm,4.91148298418038,3418,,2,84,0.966243484601976,0,ICDHyrm,4.91148298418038,3418,,3,84,0.765185144335963,0,ICDHyrm,4.91148298418038,3418,
1,84,1.16477001448298,0,O2tm,-1,,,2,84,0.966243484601976,0,O2tm,-1,,,3,84,0.765185144335963,0,O2tm,-1,,
1,84,1.16477001448298,0,P45027A13m,2.47637467668165,1593,,2,84,0.966243484601976,0,P45027A13m,2.47637467668165,1593,,3,84,0.765185144335963,0,P45027A13m,2.47637467668165,1593,
1,84,1.16477001448298,0,PDHm,1.97093316270572,8050,,2,84,0.966243484601976,0,PDHm,1.97093316270572,8050,,3,84,0.765185144335963,0,PDHm,1.97093316270572,8050,
1,84,1.16477001448298,0,PYRt2m,2.10454396396708,6566,,2,84,0.966243484601976,0,PYRt2m,2.10454396396708,6566,,3,84,0.765185144335963,0,PYRt2m,2.10454396396708,6566,
1,84,1.16477001448298,0,RE3346M,3.82261449538641,219,,2,84,0.966243484601976,0,RE3346M,3.82261449538641,219,,3,84,0.765185144335963,0,RE3346M,3.82261449538641,219,
1,84,1.16477001448298,0,SULFOX,1.61408619306065,6821,,2,84,0.966243484601976,0,SULFOX,1.61408619306065,6821,,3,84,0.765185144335963,0,SULFOX,1.61408619306065,6821,
1,84,1.16477001448298,0,THD1m,2.87171115011495,23530,,2,84,0.966243484601976,0,THD1m,2.87171115011495,23530,,3,84,0.765185144335963,0,THD1m,2.87171115011495,23530,
1,84,1.16477001448298,0,r0055,-1,,,2,84,0.966243484601976,0,r0055,-1,,,3,84,0.765185144335963,0,r0055,-1,,
1,84,1.16477001448298,0,r0081,1.42051587917251,2875,,2,84,0.966243484601976,0,r0081,1.42051587917251,2875,,3,84,0.765185144335963,0,r0081,1.42051587917251,2875,
1,84,1.16477001448298,0,r0142,1.61408619306065,6821,,2,84,0.966243484601976,0,r0142,1.61408619306065,6821,,3,84,0.765185144335963,0,r0142,1.61408619306065,6821,
1,84,1.16477001448298,0,r0829,0.801220380899478,1468,,2,84,0.966243484601976,0,r0829,0.801220380899478,1468,,3,84,0.765185144335963,0,r0829,0.801220380899478,1468,
1,84,1.16477001448298,0,r0830,0.801220380899478,1468,,2,84,0.966243484601976,0,r0830,0.801220380899478,1468,,3,84,0.765185144335963,0,r0830,0.801220380899478,1468,
1,84,1.16477001448298,0,r0838,-1,,,2,84,0.966243484601976,0,r0838,-1,,,3,84,0.765185144335963,0,r0838,-1,,
1,84,1.16477001448298,0,r0927,-1,,,2,84,0.966243484601976,0,r0927,-1,,,3,84,0.765185144335963,0,r0927,-1,,
1,84,1.16477001448298,0,r1147,1.73016780964461,6576,,2,84,0.966243484601976,0,r1147,1.73016780964461,6576,,3,84,0.765185144335963,0,r1147,1.73016780964461,6576,
1,84,1.16477001448298,0,r1434,-1,,,2,84,0.966243484601976,0,r1434,-1,,,3,84,0.765185144335963,0,r1434,-1,,
1,84,1.16477001448298,0,r2375,1.73016780964461,6576,,2,84,0.966243484601976,0,r2375,1.73016780964461,6576,,3,84,0.765185144335963,0,r2375,1.73016780964461,6576,
1,85,-1,-1,CYSGLTH,-1,,,2,85,-1,-1,CYSGLTH,-1,,,3,85,-1,-1,CYSGLTH,-1,,
1,85,-1,-1,DM_Lcystin,-1,,,2,85,-1,-1,DM_Lcystin,-1,,,3,85,-1,-1,DM_Lcystin,-1,,
1,86,4.30791489106013,1,CYSO,0.401250065902647,1036,,2,86,1.60801128489806,0,CYSO,0.401250065902647,1036,,3,86,0.858891068191962,0,CYSO,0.401250065902647,1036,
1,86,4.30791489106013,1,DM_taur(c),-1,,,2,86,1.60801128489806,0,DM_taur(c),-1,,,3,86,0.858891068191962,0,DM_taur(c),-1,,
1,86,4.30791489106013,1,LCYSTCBOXL,2.63306414096256,51380,,2,86,1.60801128489806,0,LCYSTCBOXL,2.63306414096256,51380,,3,86,0.858891068191962,0,LCYSTCBOXL,2.63306414096256,51380,
1,87,3.27847233914627,1,ACONTm,2.75208435027762,50,,2,87,3.36292732858296,1,ACONTm,2.75208435027762,50,,3,87,3.3274769743542,1,ACONTm,2.75208435027762,50,
1,87,3.27847233914627,1,CSm,2.69666507648636,1431,,2,87,3.36292732858296,1,CSm,2.69666507648636,1431,,3,87,3.3274769743542,1,CSm,2.69666507648636,1431,
1,87,3.27847233914627,1,ENO,9.69781851882024,2023,,2,87,3.36292732858296,1,ENO,9.69781851882024,2023,,3,87,3.3274769743542,1,ENO,9.69781851882024,2023,
1,87,3.27847233914627,1,FBA,9.3914761968771,226,,2,87,3.36292732858296,1,FBA,9.3914761968771,226,,3,87,3.3274769743542,1,FBA,9.3914761968771,226,
1,87,3.27847233914627,1,GAPD,10.7553783134158,2597,,2,87,3.36292732858296,1,GAPD,10.7553783134158,2597,,3,87,3.3274769743542,1,GAPD,10.7553783134158,2597,
1,87,3.27847233914627,1,GLUDym,2.67352132506845,2746,,2,87,3.36292732858296,1,GLUDym,2.67352132506845,2746,,3,87,3.3274769743542,1,GLUDym,2.67352132506845,2746,
1,87,3.27847233914627,1,HEX1,8.61403720715399,3099,,2,87,3.36292732858296,1,HEX1,8.61403720715399,3099,,3,87,3.3274769743542,1,HEX1,8.61403720715399,3099,
1,87,3.27847233914627,1,ICDHyrm,4.91148298418038,3418,,2,87,3.36292732858296,1,ICDHyrm,4.91148298418038,3418,,3,87,3.3274769743542,1,ICDHyrm,4.91148298418038,3418,
1,87,3.27847233914627,1,PCm,1.03166693868095,5091,,2,87,3.36292732858296,1,PCm,1.03166693868095,5091,,3,87,3.3274769743542,1,PCm,1.03166693868095,5091,
1,87,3.27847233914627,1,PDHm,1.97093316270572,8050,,2,87,3.36292732858296,1,PDHm,1.97093316270572,8050,,3,87,3.3274769743542,1,PDHm,1.97093316270572,8050,
1,87,3.27847233914627,1,PFK,4.22336637873804,5214,,2,87,3.36292732858296,1,PFK,4.22336637873804,5214,,3,87,3.3274769743542,1,PFK,4.22336637873804,5214,
1,87,3.27847233914627,1,PGI,3.88607095159091,2821,,2,87,3.36292732858296,1,PGI,3.88607095159091,2821,,3,87,3.3274769743542,1,PGI,3.88607095159091,2821,
1,87,3.27847233914627,1,PGK,7.96477630668472,5230,,2,87,3.36292732858296,1,PGK,7.96477630668472,5230,,3,87,3.3274769743542,1,PGK,7.96477630668472,5230,
1,87,3.27847233914627,1,PGM,3.54082807584156,5223,,2,87,3.36292732858296,1,PGM,3.54082807584156,5223,,3,87,3.3274769743542,1,PGM,3.54082807584156,5223,
1,87,3.27847233914627,1,PROtm,-1,,,2,87,3.36292732858296,1,PROtm,-1,,,3,87,3.3274769743542,1,PROtm,-1,,
1,87,3.27847233914627,1,PYK,8.7154637090333,5315,,2,87,3.36292732858296,1,PYK,8.7154637090333,5315,,3,87,3.3274769743542,1,PYK,8.7154637090333,5315,
1,87,3.27847233914627,1,PYRt2m,2.10454396396708,6566,,2,87,3.36292732858296,1,PYRt2m,2.10454396396708,6566,,3,87,3.3274769743542,1,PYRt2m,2.10454396396708,6566,
1,87,3.27847233914627,1,TPI,5.23060307846487,7167,,2,87,3.36292732858296,1,TPI,5.23060307846487,7167,,3,87,3.3274769743542,1,TPI,5.23060307846487,7167,
1,87,3.27847233914627,1,r0911,-1,,,2,87,3.36292732858296,1,r0911,-1,,,3,87,3.3274769743542,1,r0911,-1,,
1,88,1.86980464554861,1,10FTHFtm,-1,,,2,88,1.79766614323317,0,10FTHFtm,-1,,,3,88,1.73969655754227,0,10FTHFtm,-1,,
1,88,1.86980464554861,1,4ABUTtm,-1,,,2,88,1.79766614323317,0,4ABUTtm,-1,,,3,88,1.73969655754227,0,4ABUTtm,-1,,
1,88,1.86980464554861,1,ABTArm,0.901652329436976,18,,2,88,1.79766614323317,0,ABTArm,0.901652329436976,18,,3,88,1.73969655754227,0,ABTArm,0.901652329436976,18,
1,88,1.86980464554861,1,ACACT1rm,2.46891679716035,3032,,2,88,1.79766614323317,0,ACACT1rm,2.46891679716035,3032,,3,88,1.73969655754227,0,ACACT1rm,2.46891679716035,3032,
1,88,1.86980464554861,1,ACETONEt2,4.22895791546182,9123,,2,88,1.79766614323317,0,ACETONEt2,4.22895791546182,9123,,3,88,1.73969655754227,0,ACETONEt2,4.22895791546182,9123,
1,88,1.86980464554861,1,ACTLMO,0.211601579779346,1571,,2,88,1.79766614323317,0,ACTLMO,0.211601579779346,1571,,3,88,1.73969655754227,0,ACTLMO,0.211601579779346,1571,
1,88,1.86980464554861,1,ACTNMO,0.211601579779346,1571,,2,88,1.79766614323317,0,ACTNMO,0.211601579779346,1571,,3,88,1.73969655754227,0,ACTNMO,0.211601579779346,1571,
1,88,1.86980464554861,1,ADCim,-1,,,2,88,1.79766614323317,0,ADCim,-1,,,3,88,1.73969655754227,0,ADCim,-1,,
1,88,1.86980464554861,1,ADK3,0.647412060274176,26289,,2,88,1.79766614323317,0,ADK3,0.647412060274176,26289,,3,88,1.73969655754227,0,ADK3,0.647412060274176,26289,
1,88,1.86980464554861,1,ADSL1,3.92952507495577,158,,2,88,1.79766614323317,0,ADSL1,3.92952507495577,158,,3,88,1.73969655754227,0,ADSL1,3.92952507495577,158,
1,88,1.86980464554861,1,ADSL2,3.92952507495577,158,,2,88,1.79766614323317,0,ADSL2,3.92952507495577,158,,3,88,1.73969655754227,0,ADSL2,3.92952507495577,158,
1,88,1.86980464554861,1,ADSS,3.59640352878235,159,,2,88,1.79766614323317,0,ADSS,3.59640352878235,159,,3,88,1.73969655754227,0,ADSS,3.59640352878235,159,
1,88,1.86980464554861,1,AICART,3.75527553297876,471,,2,88,1.79766614323317,0,AICART,3.75527553297876,471,,3,88,1.73969655754227,0,AICART,3.75527553297876,471,
1,88,1.86980464554861,1,AIRCr_PRASCS,3.79787881382097,10606,,2,88,1.79766614323317,0,AIRCr_PRASCS,3.79787881382097,10606,,3,88,1.73969655754227,0,AIRCr_PRASCS,3.79787881382097,10606,
1,88,1.86980464554861,1,AKGDm,1.97093316270572,8050,,2,88,1.79766614323317,0,AKGDm,1.97093316270572,8050,,3,88,1.73969655754227,0,AKGDm,1.97093316270572,8050,
1,88,1.86980464554861,1,AKGMALtm,3.55282841047064,8402,,2,88,1.79766614323317,0,AKGMALtm,3.55282841047064,8402,,3,88,1.73969655754227,0,AKGMALtm,3.55282841047064,8402,
1,88,1.86980464554861,1,ARTFR12,-1,,,2,88,1.79766614323317,0,ARTFR12,-1,,,3,88,1.73969655754227,0,ARTFR12,-1,,
1,88,1.86980464554861,1,ARTPLM3,-1,,,2,88,1.79766614323317,0,ARTPLM3,-1,,,3,88,1.73969655754227,0,ARTPLM3,-1,,
1,88,1.86980464554861,1,ASPTA,2.34920091844559,2805,,2,88,1.79766614323317,0,ASPTA,2.34920091844559,2805,,3,88,1.73969655754227,0,ASPTA,2.34920091844559,2805,
1,88,1.86980464554861,1,ATPtm,5.96082347701616,292,,2,88,1.79766614323317,0,ATPtm,5.96082347701616,292,,3,88,1.73969655754227,0,ATPtm,5.96082347701616,292,
1,88,1.86980464554861,1,CATm,2.7994425632371,847,,2,88,1.79766614323317,0,CATm,2.7994425632371,847,,3,88,1.73969655754227,0,CATm,2.7994425632371,847,
1,88,1.86980464554861,1,CO2tm,-1,,,2,88,1.79766614323317,0,CO2tm,-1,,,3,88,1.73969655754227,0,CO2tm,-1,,
1,88,1.86980464554861,1,DESAT16_2,1.22786917204105,6319,,2,88,1.79766614323317,0,DESAT16_2,1.22786917204105,6319,,3,88,1.73969655754227,0,DESAT16_2,1.22786917204105,6319,
1,88,1.86980464554861,1,DESAT18_5,1.22786917204105,6319,,2,88,1.79766614323317,0,DESAT18_5,1.22786917204105,6319,,3,88,1.73969655754227,0,DESAT18_5,1.22786917204105,6319,
1,88,1.86980464554861,1,ENO,9.69781851882024,2023,,2,88,1.79766614323317,0,ENO,9.69781851882024,2023,,3,88,1.73969655754227,0,ENO,9.69781851882024,2023,
1,88,1.86980464554861,1,FUM,2.9024643529307,2271,,2,88,1.79766614323317,0,FUM,2.9024643529307,2271,,3,88,1.73969655754227,0,FUM,2.9024643529307,2271,
1,88,1.86980464554861,1,FUMm,2.9024643529307,2271,,2,88,1.79766614323317,0,FUMm,2.9024643529307,2271,,3,88,1.73969655754227,0,FUMm,2.9024643529307,2271,
1,88,1.86980464554861,1,GALt1r,4.20189547465878,6515,,2,88,1.79766614323317,0,GALt1r,4.20189547465878,6515,,3,88,1.73969655754227,0,GALt1r,4.20189547465878,6515,
1,88,1.86980464554861,1,GALt2_2,0.949283811786685,6523,,2,88,1.79766614323317,0,GALt2_2,0.949283811786685,6523,,3,88,1.73969655754227,0,GALt2_2,0.949283811786685,6523,
1,88,1.86980464554861,1,GAPD,10.7553783134158,2597,,2,88,1.79766614323317,0,GAPD,10.7553783134158,2597,,3,88,1.73969655754227,0,GAPD,10.7553783134158,2597,
1,88,1.86980464554861,1,GARFT,3.76714757591078,2618,,2,88,1.79766614323317,0,GARFT,3.76714757591078,2618,,3,88,1.73969655754227,0,GARFT,3.76714757591078,2618,
1,88,1.86980464554861,1,GCC2am,0.14107254396296,2731,,2,88,1.79766614323317,0,GCC2am,0.14107254396296,2731,,3,88,1.73969655754227,0,GCC2am,0.14107254396296,2731,
1,88,1.86980464554861,1,GCC2bim,0.14107254396296,2731,,2,88,1.79766614323317,0,GCC2bim,0.14107254396296,2731,,3,88,1.73969655754227,0,GCC2bim,0.14107254396296,2731,
1,88,1.86980464554861,1,GCC2cm,0.14107254396296,2731,,2,88,1.79766614323317,0,GCC2cm,0.14107254396296,2731,,3,88,1.73969655754227,0,GCC2cm,0.14107254396296,2731,
1,88,1.86980464554861,1,GHMT2r,1.80690566220445,6470,,2,88,1.79766614323317,0,GHMT2r,1.80690566220445,6470,,3,88,1.73969655754227,0,GHMT2r,1.80690566220445,6470,
1,88,1.86980464554861,1,GLNS,10.1939830740776,2752,,2,88,1.79766614323317,0,GLNS,10.1939830740776,2752,,3,88,1.73969655754227,0,GLNS,10.1939830740776,2752,
1,88,1.86980464554861,1,GLUDC,0.0142348975258809,2571,,2,88,1.79766614323317,0,GLUDC,0.0142348975258809,2571,,3,88,1.73969655754227,0,GLUDC,0.0142348975258809,2571,
1,88,1.86980464554861,1,GLUDym,2.67352132506845,2746,,2,88,1.79766614323317,0,GLUDym,2.67352132506845,2746,,3,88,1.73969655754227,0,GLUDym,2.67352132506845,2746,
1,88,1.86980464554861,1,GLUPRT,1.04311964967432,5471,,2,88,1.79766614323317,0,GLUPRT,1.04311964967432,5471,,3,88,1.73969655754227,0,GLUPRT,1.04311964967432,5471,
1,88,1.86980464554861,1,GLUt2m,2.00809303900969,79751,,2,88,1.79766614323317,0,GLUt2m,2.00809303900969,79751,,3,88,1.73969655754227,0,GLUt2m,2.00809303900969,79751,
1,88,1.86980464554861,1,GLYtm,-1,,,2,88,1.79766614323317,0,GLYtm,-1,,,3,88,1.73969655754227,0,GLYtm,-1,,
1,88,1.86980464554861,1,H2Otm,0.0666790671819831,343,,2,88,1.79766614323317,0,H2Otm,0.0666790671819831,343,,3,88,1.73969655754227,0,H2Otm,0.0666790671819831,343,
1,88,1.86980464554861,1,HMGCOASim,1.4107866908677,3158,,2,88,1.79766614323317,0,HMGCOASim,1.4107866908677,3158,,3,88,1.73969655754227,0,HMGCOASim,1.4107866908677,3158,
1,88,1.86980464554861,1,HMGLm,2.66657492326109,3155,,2,88,1.79766614323317,0,HMGLm,2.66657492326109,3155,,3,88,1.73969655754227,0,HMGLm,2.66657492326109,3155,
1,88,1.86980464554861,1,ICDHy,2.06445989362065,3417,,2,88,1.79766614323317,0,ICDHy,2.06445989362065,3417,,3,88,1.73969655754227,0,ICDHy,2.06445989362065,3417,
1,88,1.86980464554861,1,ICDHyrm,4.91148298418038,3418,,2,88,1.79766614323317,0,ICDHyrm,4.91148298418038,3418,,3,88,1.73969655754227,0,ICDHyrm,4.91148298418038,3418,
1,88,1.86980464554861,1,IMPC,3.75527553297876,471,,2,88,1.79766614323317,0,IMPC,3.75527553297876,471,,3,88,1.73969655754227,0,IMPC,3.75527553297876,471,
1,88,1.86980464554861,1,MALtm,0.801220380899478,1468,,2,88,1.79766614323317,0,MALtm,0.801220380899478,1468,,3,88,1.73969655754227,0,MALtm,0.801220380899478,1468,
