SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3
1,79,6.33373618716737,1,ME2,5.3972189406134,4199,,2,79,6.29780435171698,1,ME2,5.3972189406134,4199,,3,79,6.03767022315864,1,ME2,5.3972189406134,4199,
1,79,6.33373618716737,1,MMSAD3m,4.64005371977839,4329,,2,79,6.29780435171698,1,MMSAD3m,4.64005371977839,4329,,3,79,6.03767022315864,1,MMSAD3m,4.64005371977839,4329,
1,79,6.33373618716737,1,MTHFC,11.6304966287344,4522,,2,79,6.29780435171698,1,MTHFC,11.6304966287344,4522,,3,79,6.03767022315864,1,MTHFC,11.6304966287344,4522,
1,79,6.33373618716737,1,MTHFCm,13.5061350849124,10797,,2,79,6.29780435171698,1,MTHFCm,13.5061350849124,10797,,3,79,6.03767022315864,1,MTHFCm,13.5061350849124,10797,
1,79,6.33373618716737,1,MTHFD2,13.5061350849124,10797,,2,79,6.29780435171698,1,MTHFD2,13.5061350849124,10797,,3,79,6.03767022315864,1,MTHFD2,13.5061350849124,10797,
1,79,6.33373618716737,1,MTHFDm,13.5061350849124,10797,,2,79,6.29780435171698,1,MTHFDm,13.5061350849124,10797,,3,79,6.03767022315864,1,MTHFDm,13.5061350849124,10797,
1,79,6.33373618716737,1,NICRNS,-1,,,2,79,6.29780435171698,1,NICRNS,-1,,,3,79,6.03767022315864,1,NICRNS,-1,,
1,79,6.33373618716737,1,NP1,13.8284118071455,4860,,2,79,6.29780435171698,1,NP1,13.8284118071455,4860,,3,79,6.03767022315864,1,NP1,13.8284118071455,4860,
1,79,6.33373618716737,1,O2tm,-1,,,2,79,6.29780435171698,1,O2tm,-1,,,3,79,6.03767022315864,1,O2tm,-1,,
1,79,6.33373618716737,1,P45027A13m,8.72342378069478,1593,,2,79,6.29780435171698,1,P45027A13m,8.72342378069478,1593,,3,79,6.03767022315864,1,P45027A13m,8.72342378069478,1593,
1,79,6.33373618716737,1,PCm,5.83105544912705,5091,,2,79,6.29780435171698,1,PCm,5.83105544912705,5091,,3,79,6.03767022315864,1,PCm,5.83105544912705,5091,
1,79,6.33373618716737,1,PDHm,7.58797607557578,8050,,2,79,6.29780435171698,1,PDHm,7.58797607557578,8050,,3,79,6.03767022315864,1,PDHm,7.58797607557578,8050,
1,79,6.33373618716737,1,PEPCK,4.19813851251589,5105,,2,79,6.29780435171698,1,PEPCK,4.19813851251589,5105,,3,79,6.03767022315864,1,PEPCK,4.19813851251589,5105,
1,79,6.33373618716737,1,PGCD,7.14025070094908,26227,,2,79,6.29780435171698,1,PGCD,7.14025070094908,26227,,3,79,6.03767022315864,1,PGCD,7.14025070094908,26227,
1,79,6.33373618716737,1,PGI,16.4772994913244,2821,,2,79,6.29780435171698,1,PGI,16.4772994913244,2821,,3,79,6.03767022315864,1,PGI,16.4772994913244,2821,
1,79,6.33373618716737,1,PGK,22.366089557026,5230,,2,79,6.29780435171698,1,PGK,22.366089557026,5230,,3,79,6.03767022315864,1,PGK,22.366089557026,5230,
1,79,6.33373618716737,1,PGL,10.0028386470895,25796,,2,79,6.29780435171698,1,PGL,10.0028386470895,25796,,3,79,6.03767022315864,1,PGL,10.0028386470895,25796,
1,79,6.33373618716737,1,PGM,15.8443452499721,5223,,2,79,6.29780435171698,1,PGM,15.8443452499721,5223,,3,79,6.03767022315864,1,PGM,15.8443452499721,5223,
1,79,6.33373618716737,1,PPAm,12.9502579383067,27068,,2,79,6.29780435171698,1,PPAm,12.9502579383067,27068,,3,79,6.03767022315864,1,PPAm,12.9502579383067,27068,
1,79,6.33373618716737,1,PPItm,-1,,,2,79,6.29780435171698,1,PPItm,-1,,,3,79,6.03767022315864,1,PPItm,-1,,
1,79,6.33373618716737,1,PPM,9.4577023444962,5236,,2,79,6.29780435171698,1,PPM,9.4577023444962,5236,,3,79,6.03767022315864,1,PPM,9.4577023444962,5236,
1,79,6.33373618716737,1,PRAGSr,11.804879782233,2618,,2,79,6.29780435171698,1,PRAGSr,11.804879782233,2618,,3,79,6.03767022315864,1,PRAGSr,11.804879782233,2618,
1,79,6.33373618716737,1,PRFGS,7.87709522828786,5198,,2,79,6.29780435171698,1,PRFGS,7.87709522828786,5198,,3,79,6.03767022315864,1,PRFGS,7.87709522828786,5198,
1,79,6.33373618716737,1,PROtm,-1,,,2,79,6.29780435171698,1,PROtm,-1,,,3,79,6.03767022315864,1,PROtm,-1,,
1,79,6.33373618716737,1,PSERT,5.82933297738354,29968,,2,79,6.29780435171698,1,PSERT,5.82933297738354,29968,,3,79,6.03767022315864,1,PSERT,5.82933297738354,29968,
1,79,6.33373618716737,1,PSP_L,3.66716751010611,5723,,2,79,6.29780435171698,1,PSP_L,3.66716751010611,5723,,3,79,6.03767022315864,1,PSP_L,3.66716751010611,5723,
1,79,6.33373618716737,1,PYRt2m,7.90241380042352,6566,,2,79,6.29780435171698,1,PYRt2m,7.90241380042352,6566,,3,79,6.03767022315864,1,PYRt2m,7.90241380042352,6566,
1,79,6.33373618716737,1,RE3346M,15.2435219429899,217,,2,79,6.29780435171698,1,RE3346M,15.2435219429899,217,,3,79,6.03767022315864,1,RE3346M,15.2435219429899,217,
1,79,6.33373618716737,1,RPI,9.36000912422228,22934,,2,79,6.29780435171698,1,RPI,9.36000912422228,22934,,3,79,6.03767022315864,1,RPI,9.36000912422228,22934,
1,79,6.33373618716737,1,SUCD1m,12.5833209823731,6391,,2,79,6.29780435171698,1,SUCD1m,12.5833209823731,6391,,3,79,6.03767022315864,1,SUCD1m,12.5833209823731,6391,
1,79,6.33373618716737,1,SUCOAS1m,11.5456267887962,8801,,2,79,6.29780435171698,1,SUCOAS1m,11.5456267887962,8801,,3,79,6.03767022315864,1,SUCOAS1m,11.5456267887962,8801,
1,79,6.33373618716737,1,SUCOASm,9.0708475034104,8803,,2,79,6.29780435171698,1,SUCOASm,9.0708475034104,8803,,3,79,6.03767022315864,1,SUCOASm,9.0708475034104,8803,
1,79,6.33373618716737,1,TALA,17.2134690389756,6888,,2,79,6.29780435171698,1,TALA,17.2134690389756,6888,,3,79,6.03767022315864,1,TALA,17.2134690389756,6888,
1,79,6.33373618716737,1,THD1m,10.1213716764631,23530,,2,79,6.29780435171698,1,THD1m,10.1213716764631,23530,,3,79,6.03767022315864,1,THD1m,10.1213716764631,23530,
1,79,6.33373618716737,1,TPI,18.6681436602458,7167,,2,79,6.29780435171698,1,TPI,18.6681436602458,7167,,3,79,6.03767022315864,1,TPI,18.6681436602458,7167,
1,79,6.33373618716737,1,r0055,-1,,,2,79,6.29780435171698,1,r0055,-1,,,3,79,6.03767022315864,1,r0055,-1,,
1,79,6.33373618716737,1,r0226,-1,,,2,79,6.29780435171698,1,r0226,-1,,,3,79,6.03767022315864,1,r0226,-1,,
1,79,6.33373618716737,1,r0391,9.49024479670037,93100,,2,79,6.29780435171698,1,r0391,9.49024479670037,93100,,3,79,6.03767022315864,1,r0391,9.49024479670037,93100,
1,79,6.33373618716737,1,r0407,24.0831880688317,226,,2,79,6.29780435171698,1,r0407,24.0831880688317,226,,3,79,6.03767022315864,1,r0407,24.0831880688317,226,
1,79,6.33373618716737,1,r0408,13.3420144073298,5211,,2,79,6.29780435171698,1,r0408,13.3420144073298,5211,,3,79,6.03767022315864,1,r0408,13.3420144073298,5211,
1,79,6.33373618716737,1,r0512,7.77922323578759,1719,,2,79,6.29780435171698,1,r0512,7.77922323578759,1719,,3,79,6.03767022315864,1,r0512,7.77922323578759,1719,
1,79,6.33373618716737,1,r0514,-1,,,2,79,6.29780435171698,1,r0514,-1,,,3,79,6.03767022315864,1,r0514,-1,,
1,79,6.33373618716737,1,r0666,11.804879782233,2618,,2,79,6.29780435171698,1,r0666,11.804879782233,2618,,3,79,6.03767022315864,1,r0666,11.804879782233,2618,
1,79,6.33373618716737,1,r0801,17.6934520013745,293,,2,79,6.29780435171698,1,r0801,17.6934520013745,293,,3,79,6.03767022315864,1,r0801,17.6934520013745,293,
1,79,6.33373618716737,1,r0838,-1,,,2,79,6.29780435171698,1,r0838,-1,,,3,79,6.03767022315864,1,r0838,-1,,
1,79,6.33373618716737,1,r0911,-1,,,2,79,6.29780435171698,1,r0911,-1,,,3,79,6.03767022315864,1,r0911,-1,,
1,79,6.33373618716737,1,r0927,-1,,,2,79,6.29780435171698,1,r0927,-1,,,3,79,6.03767022315864,1,r0927,-1,,
1,79,6.33373618716737,1,r0962,-1,,,2,79,6.29780435171698,1,r0962,-1,,,3,79,6.03767022315864,1,r0962,-1,,
1,79,6.33373618716737,1,r1147,9.02417637702104,6576,,2,79,6.29780435171698,1,r1147,9.02417637702104,6576,,3,79,6.03767022315864,1,r1147,9.02417637702104,6576,
1,80,3.48138497214955,1,NBAHH_ir,16.1360639876683,55748,,2,80,2.99949541990653,1,NBAHH_ir,16.1360639876683,55748,,3,80,4.03401599691708,1,NBAHH_ir,16.1360639876683,55748,
1,81,0.949338976475502,0,APAT2rm,4.49368958200557,18,,2,81,3.72727561232746,1,APAT2rm,4.49368958200557,18,,3,81,1.49789652733519,1,APAT2rm,4.49368958200557,18,
1,83,4.54511215744955,1,ADNK1,11.4238683878564,132,,2,83,5.14847031644032,1,ADNK1,11.4238683878564,132,,3,83,4.6474246130645,1,ADNK1,11.4238683878564,132,
1,83,4.54511215744955,1,AHC,11.9935466606711,191,,2,83,5.14847031644032,1,AHC,11.9935466606711,191,,3,83,4.6474246130645,1,AHC,11.9935466606711,191,
1,83,4.54511215744955,1,CYSTGL,1.92901685255382,1491,,2,83,5.14847031644032,1,CYSTGL,1.92901685255382,1491,,3,83,4.6474246130645,1,CYSTGL,1.92901685255382,1491,
1,83,4.54511215744955,1,CYSTS,2.98536248854895,875,,2,83,5.14847031644032,1,CYSTS,2.98536248854895,875,,3,83,4.6474246130645,1,CYSTS,2.98536248854895,875,
1,83,4.54511215744955,1,GNMT,1.34973668253818,27232,,2,83,5.14847031644032,1,GNMT,1.34973668253818,27232,,3,83,4.6474246130645,1,GNMT,1.34973668253818,27232,
1,83,4.54511215744955,1,METAT,14.9520856612452,27430,,2,83,5.14847031644032,1,METAT,14.9520856612452,27430,,3,83,4.6474246130645,1,METAT,14.9520856612452,27430,
1,84,3.59665731102555,1,3SALATAi,8.96647136956108,2805,,2,84,3.3587413153371,1,3SALATAi,8.96647136956108,2805,,3,84,2.95358875964091,1,3SALATAi,8.96647136956108,2805,
1,84,3.59665731102555,1,3SPYRSP,-1,,,2,84,3.3587413153371,1,3SPYRSP,-1,,,3,84,2.95358875964091,1,3SPYRSP,-1,,
1,84,3.59665731102555,1,ACACT1rm,13.579500076263,3032,,2,84,3.3587413153371,1,ACACT1rm,13.579500076263,3032,,3,84,2.95358875964091,1,ACACT1rm,13.579500076263,3032,
1,84,3.59665731102555,1,ACETONEt2,11.8983815136736,9123,,2,84,3.3587413153371,1,ACETONEt2,11.8983815136736,9123,,3,84,2.95358875964091,1,ACETONEt2,11.8983815136736,9123,
1,84,3.59665731102555,1,ACTLMO,1.38290947234397,1571,,2,84,3.3587413153371,1,ACTLMO,1.38290947234397,1571,,3,84,2.95358875964091,1,ACTLMO,1.38290947234397,1571,
1,84,3.59665731102555,1,ACTNMO,1.38290947234397,1571,,2,84,3.3587413153371,1,ACTNMO,1.38290947234397,1571,,3,84,2.95358875964091,1,ACTNMO,1.38290947234397,1571,
1,84,3.59665731102555,1,ADCim,-1,,,2,84,3.3587413153371,1,ADCim,-1,,,3,84,2.95358875964091,1,ADCim,-1,,
1,84,3.59665731102555,1,ALATA_L,6.15070907822873,2875,,2,84,3.3587413153371,1,ALATA_L,6.15070907822873,2875,,3,84,2.95358875964091,1,ALATA_L,6.15070907822873,2875,
1,84,3.59665731102555,1,ATPS4m,-1,9551,,2,84,3.3587413153371,1,ATPS4m,-1,9551,,3,84,2.95358875964091,1,ATPS4m,-1,9551,
1,84,3.59665731102555,1,ATPtm,19.7300041349385,292,,2,84,3.3587413153371,1,ATPtm,19.7300041349385,292,,3,84,2.95358875964091,1,ATPtm,19.7300041349385,292,
1,84,3.59665731102555,1,CATm,14.3378203903431,847,,2,84,3.3587413153371,1,CATm,14.3378203903431,847,,3,84,2.95358875964091,1,CATm,14.3378203903431,847,
1,84,3.59665731102555,1,CO2tm,-1,,,2,84,3.3587413153371,1,CO2tm,-1,,,3,84,2.95358875964091,1,CO2tm,-1,,
1,84,3.59665731102555,1,CYOOm2,11.8269951289063,7386,,2,84,3.3587413153371,1,CYOOm2,11.8269951289063,7386,,3,84,2.95358875964091,1,CYOOm2,11.8269951289063,7386,
1,84,3.59665731102555,1,CYOOm3,0,170712,,2,84,3.3587413153371,1,CYOOm3,0,170712,,3,84,2.95358875964091,1,CYOOm3,0,170712,
1,84,3.59665731102555,1,CYSO,2.97188368274547,1036,,2,84,3.3587413153371,1,CYSO,2.97188368274547,1036,,3,84,2.95358875964091,1,CYSO,2.97188368274547,1036,
1,84,3.59665731102555,1,FUMSO4tm,4.12299895389529,1468,,2,84,3.3587413153371,1,FUMSO4tm,4.12299895389529,1468,,3,84,2.95358875964091,1,FUMSO4tm,4.12299895389529,1468,
1,84,3.59665731102555,1,FUMtm,4.12299895389529,1468,,2,84,3.3587413153371,1,FUMtm,4.12299895389529,1468,,3,84,2.95358875964091,1,FUMtm,4.12299895389529,1468,
1,84,3.59665731102555,1,GALt1r,15.4083916160404,6515,,2,84,3.3587413153371,1,GALt1r,15.4083916160404,6515,,3,84,2.95358875964091,1,GALt1r,15.4083916160404,6515,
1,84,3.59665731102555,1,GALt2_2,4.66277075126447,6523,,2,84,3.3587413153371,1,GALt2_2,4.66277075126447,6523,,3,84,2.95358875964091,1,GALt2_2,4.66277075126447,6523,
1,84,3.59665731102555,1,GLUDym,11.6938589683173,2746,,2,84,3.3587413153371,1,GLUDym,11.6938589683173,2746,,3,84,2.95358875964091,1,GLUDym,11.6938589683173,2746,
1,84,3.59665731102555,1,GLUt2m,7.67657744472132,79751,,2,84,3.3587413153371,1,GLUt2m,7.67657744472132,79751,,3,84,2.95358875964091,1,GLUt2m,7.67657744472132,79751,
1,84,3.59665731102555,1,H2Otm,0.471773659483873,343,,2,84,3.3587413153371,1,H2Otm,0.471773659483873,343,,3,84,2.95358875964091,1,H2Otm,0.471773659483873,343,
1,84,3.59665731102555,1,HMGCOASim,6.1228157271517,3158,,2,84,3.3587413153371,1,HMGCOASim,6.1228157271517,3158,,3,84,2.95358875964091,1,HMGCOASim,6.1228157271517,3158,
1,84,3.59665731102555,1,HMGLm,9.42641621861083,3155,,2,84,3.3587413153371,1,HMGLm,9.42641621861083,3155,,3,84,2.95358875964091,1,HMGLm,9.42641621861083,3155,
1,84,3.59665731102555,1,ICDHy,12.5491942119722,3417,,2,84,3.3587413153371,1,ICDHy,12.5491942119722,3417,,3,84,2.95358875964091,1,ICDHy,12.5491942119722,3417,
1,84,3.59665731102555,1,ICDHyrm,14.191512118551,3418,,2,84,3.3587413153371,1,ICDHyrm,14.191512118551,3418,,3,84,2.95358875964091,1,ICDHyrm,14.191512118551,3418,
1,84,3.59665731102555,1,O2tm,-1,,,2,84,3.3587413153371,1,O2tm,-1,,,3,84,2.95358875964091,1,O2tm,-1,,
1,84,3.59665731102555,1,P45027A13m,8.72342378069478,1593,,2,84,3.3587413153371,1,P45027A13m,8.72342378069478,1593,,3,84,2.95358875964091,1,P45027A13m,8.72342378069478,1593,
1,84,3.59665731102555,1,PDHm,7.58797607557578,8050,,2,84,3.3587413153371,1,PDHm,7.58797607557578,8050,,3,84,2.95358875964091,1,PDHm,7.58797607557578,8050,
1,84,3.59665731102555,1,PYRt2m,7.90241380042352,6566,,2,84,3.3587413153371,1,PYRt2m,7.90241380042352,6566,,3,84,2.95358875964091,1,PYRt2m,7.90241380042352,6566,
1,84,3.59665731102555,1,RE3346M,15.2435219429899,217,,2,84,3.3587413153371,1,RE3346M,15.2435219429899,217,,3,84,2.95358875964091,1,RE3346M,15.2435219429899,217,
1,84,3.59665731102555,1,SULFOX,6.68584058501422,6821,,2,84,3.3587413153371,1,SULFOX,6.68584058501422,6821,,3,84,2.95358875964091,1,SULFOX,6.68584058501422,6821,
1,84,3.59665731102555,1,THD1m,10.1213716764631,23530,,2,84,3.3587413153371,1,THD1m,10.1213716764631,23530,,3,84,2.95358875964091,1,THD1m,10.1213716764631,23530,
1,84,3.59665731102555,1,r0055,-1,,,2,84,3.3587413153371,1,r0055,-1,,,3,84,2.95358875964091,1,r0055,-1,,
1,84,3.59665731102555,1,r0081,6.15070907822873,2875,,2,84,3.3587413153371,1,r0081,6.15070907822873,2875,,3,84,2.95358875964091,1,r0081,6.15070907822873,2875,
1,84,3.59665731102555,1,r0142,6.68584058501422,6821,,2,84,3.3587413153371,1,r0142,6.68584058501422,6821,,3,84,2.95358875964091,1,r0142,6.68584058501422,6821,
1,84,3.59665731102555,1,r0829,4.12299895389529,1468,,2,84,3.3587413153371,1,r0829,4.12299895389529,1468,,3,84,2.95358875964091,1,r0829,4.12299895389529,1468,
1,84,3.59665731102555,1,r0830,4.12299895389529,1468,,2,84,3.3587413153371,1,r0830,4.12299895389529,1468,,3,84,2.95358875964091,1,r0830,4.12299895389529,1468,
1,84,3.59665731102555,1,r0838,-1,,,2,84,3.3587413153371,1,r0838,-1,,,3,84,2.95358875964091,1,r0838,-1,,
1,84,3.59665731102555,1,r0927,-1,,,2,84,3.3587413153371,1,r0927,-1,,,3,84,2.95358875964091,1,r0927,-1,,
1,84,3.59665731102555,1,r1147,9.02417637702104,6576,,2,84,3.3587413153371,1,r1147,9.02417637702104,6576,,3,84,2.95358875964091,1,r1147,9.02417637702104,6576,
1,84,3.59665731102555,1,r1434,-1,,,2,84,3.3587413153371,1,r1434,-1,,,3,84,2.95358875964091,1,r1434,-1,,
1,84,3.59665731102555,1,r2375,9.02417637702104,6576,,2,84,3.3587413153371,1,r2375,9.02417637702104,6576,,3,84,2.95358875964091,1,r2375,9.02417637702104,6576,
1,85,-1,-1,CYSGLTH,-1,,,2,85,-1,-1,CYSGLTH,-1,,,3,85,-1,-1,CYSGLTH,-1,,
1,85,-1,-1,DM_Lcystin,-1,,,2,85,-1,-1,DM_Lcystin,-1,,,3,85,-1,-1,DM_Lcystin,-1,,
1,86,11.3852277830908,1,CYSO,2.97188368274547,1036,,2,86,6.66718252762726,1,CYSO,2.97188368274547,1036,,3,86,3.87855993666952,1,CYSO,2.97188368274547,1036,
1,86,11.3852277830908,1,DM_taur(c),-1,,,2,86,6.66718252762726,1,DM_taur(c),-1,,,3,86,3.87855993666952,1,DM_taur(c),-1,,
1,86,11.3852277830908,1,LCYSTCBOXL,9.57047238118715,51380,,2,86,6.66718252762726,1,LCYSTCBOXL,9.57047238118715,51380,,3,86,3.87855993666952,1,LCYSTCBOXL,9.57047238118715,51380,
1,87,10.509553045586,1,ACONTm,12.4360021733146,50,,2,87,10.7503461663301,1,ACONTm,12.4360021733146,50,,3,87,10.2402278968093,1,ACONTm,12.4360021733146,50,
1,87,10.509553045586,1,CSm,13.929618585127,1431,,2,87,10.7503461663301,1,CSm,13.929618585127,1431,,3,87,10.2402278968093,1,CSm,13.929618585127,1431,
1,87,10.509553045586,1,ENO,24.4400491636921,2023,,2,87,10.7503461663301,1,ENO,24.4400491636921,2023,,3,87,10.2402278968093,1,ENO,24.4400491636921,2023,
1,87,10.509553045586,1,FBA,24.0831880688317,226,,2,87,10.7503461663301,1,FBA,24.0831880688317,226,,3,87,10.2402278968093,1,FBA,24.0831880688317,226,
1,87,10.509553045586,1,GAPD,25.647012775297,2597,,2,87,10.7503461663301,1,GAPD,25.647012775297,2597,,3,87,10.2402278968093,1,GAPD,25.647012775297,2597,
1,87,10.509553045586,1,GLUDym,11.6938589683173,2746,,2,87,10.7503461663301,1,GLUDym,11.6938589683173,2746,,3,87,10.2402278968093,1,GLUDym,11.6938589683173,2746,
1,87,10.509553045586,1,HEX1,23.1599134548182,3099,,2,87,10.7503461663301,1,HEX1,23.1599134548182,3099,,3,87,10.2402278968093,1,HEX1,23.1599134548182,3099,
1,87,10.509553045586,1,ICDHyrm,14.191512118551,3418,,2,87,10.7503461663301,1,ICDHyrm,14.191512118551,3418,,3,87,10.2402278968093,1,ICDHyrm,14.191512118551,3418,
1,87,10.509553045586,1,PCm,5.83105544912705,5091,,2,87,10.7503461663301,1,PCm,5.83105544912705,5091,,3,87,10.2402278968093,1,PCm,5.83105544912705,5091,
1,87,10.509553045586,1,PDHm,7.58797607557578,8050,,2,87,10.7503461663301,1,PDHm,7.58797607557578,8050,,3,87,10.2402278968093,1,PDHm,7.58797607557578,8050,
1,87,10.509553045586,1,PFK,13.3420144073298,5211,,2,87,10.7503461663301,1,PFK,13.3420144073298,5211,,3,87,10.2402278968093,1,PFK,13.3420144073298,5211,
1,87,10.509553045586,1,PGI,16.4772994913244,2821,,2,87,10.7503461663301,1,PGI,16.4772994913244,2821,,3,87,10.2402278968093,1,PGI,16.4772994913244,2821,
1,87,10.509553045586,1,PGK,22.366089557026,5230,,2,87,10.7503461663301,1,PGK,22.366089557026,5230,,3,87,10.2402278968093,1,PGK,22.366089557026,5230,
1,87,10.509553045586,1,PGM,15.8443452499721,5223,,2,87,10.7503461663301,1,PGM,15.8443452499721,5223,,3,87,10.2402278968093,1,PGM,15.8443452499721,5223,
1,87,10.509553045586,1,PROtm,-1,,,2,87,10.7503461663301,1,PROtm,-1,,,3,87,10.2402278968093,1,PROtm,-1,,
1,87,10.509553045586,1,PYK,23.2819335404833,5315,,2,87,10.7503461663301,1,PYK,23.2819335404833,5315,,3,87,10.2402278968093,1,PYK,23.2819335404833,5315,
1,87,10.509553045586,1,PYRt2m,7.90241380042352,6566,,2,87,10.7503461663301,1,PYRt2m,7.90241380042352,6566,,3,87,10.2402278968093,1,PYRt2m,7.90241380042352,6566,
1,87,10.509553045586,1,TPI,18.6681436602458,7167,,2,87,10.7503461663301,1,TPI,18.6681436602458,7167,,3,87,10.2402278968093,1,TPI,18.6681436602458,7167,
1,87,10.509553045586,1,r0911,-1,,,2,87,10.7503461663301,1,r0911,-1,,,3,87,10.2402278968093,1,r0911,-1,,
1,88,5.96505061604874,1,10FTHFtm,-1,,,2,88,6.01218031001525,1,10FTHFtm,-1,,,3,88,5.89206363913819,1,10FTHFtm,-1,,
1,88,5.96505061604874,1,4ABUTtm,-1,,,2,88,6.01218031001525,1,4ABUTtm,-1,,,3,88,5.89206363913819,1,4ABUTtm,-1,,
1,88,5.96505061604874,1,ABTArm,4.49368958200557,18,,2,88,6.01218031001525,1,ABTArm,4.49368958200557,18,,3,88,5.89206363913819,1,ABTArm,4.49368958200557,18,
1,88,5.96505061604874,1,ACACT1rm,13.579500076263,3032,,2,88,6.01218031001525,1,ACACT1rm,13.579500076263,3032,,3,88,5.89206363913819,1,ACACT1rm,13.579500076263,3032,
1,88,5.96505061604874,1,ACETONEt2,11.8983815136736,9123,,2,88,6.01218031001525,1,ACETONEt2,11.8983815136736,9123,,3,88,5.89206363913819,1,ACETONEt2,11.8983815136736,9123,
1,88,5.96505061604874,1,ACTLMO,1.38290947234397,1571,,2,88,6.01218031001525,1,ACTLMO,1.38290947234397,1571,,3,88,5.89206363913819,1,ACTLMO,1.38290947234397,1571,
1,88,5.96505061604874,1,ACTNMO,1.38290947234397,1571,,2,88,6.01218031001525,1,ACTNMO,1.38290947234397,1571,,3,88,5.89206363913819,1,ACTNMO,1.38290947234397,1571,
1,88,5.96505061604874,1,ADCim,-1,,,2,88,6.01218031001525,1,ADCim,-1,,,3,88,5.89206363913819,1,ADCim,-1,,
1,88,5.96505061604874,1,ADK3,3.51273144906881,26289,,2,88,6.01218031001525,1,ADK3,3.51273144906881,26289,,3,88,5.89206363913819,1,ADK3,3.51273144906881,26289,
1,88,5.96505061604874,1,ADSL1,11.4135587592485,158,,2,88,6.01218031001525,1,ADSL1,11.4135587592485,158,,3,88,5.89206363913819,1,ADSL1,11.4135587592485,158,
1,88,5.96505061604874,1,ADSL2,11.4135587592485,158,,2,88,6.01218031001525,1,ADSL2,11.4135587592485,158,,3,88,5.89206363913819,1,ADSL2,11.4135587592485,158,
1,88,5.96505061604874,1,ADSS,10.8514240095462,159,,2,88,6.01218031001525,1,ADSS,10.8514240095462,159,,3,88,5.89206363913819,1,ADSS,10.8514240095462,159,
1,88,5.96505061604874,1,AICART,12.9750255787111,471,,2,88,6.01218031001525,1,AICART,12.9750255787111,471,,3,88,5.89206363913819,1,AICART,12.9750255787111,471,
1,88,5.96505061604874,1,AIRCr_PRASCS,11.5237876392108,10606,,2,88,6.01218031001525,1,AIRCr_PRASCS,11.5237876392108,10606,,3,88,5.89206363913819,1,AIRCr_PRASCS,11.5237876392108,10606,
1,88,5.96505061604874,1,AKGDm,7.58797607557578,8050,,2,88,6.01218031001525,1,AKGDm,7.58797607557578,8050,,3,88,5.89206363913819,1,AKGDm,7.58797607557578,8050,
1,88,5.96505061604874,1,AKGMALtm,11.4654264578144,8402,,2,88,6.01218031001525,1,AKGMALtm,11.4654264578144,8402,,3,88,5.89206363913819,1,AKGMALtm,11.4654264578144,8402,
1,88,5.96505061604874,1,ARTFR12,-1,,,2,88,6.01218031001525,1,ARTFR12,-1,,,3,88,5.89206363913819,1,ARTFR12,-1,,
1,88,5.96505061604874,1,ARTPLM3,-1,,,2,88,6.01218031001525,1,ARTPLM3,-1,,,3,88,5.89206363913819,1,ARTPLM3,-1,,
1,88,5.96505061604874,1,ASPTA,8.96647136956108,2805,,2,88,6.01218031001525,1,ASPTA,8.96647136956108,2805,,3,88,5.89206363913819,1,ASPTA,8.96647136956108,2805,
1,88,5.96505061604874,1,ATPtm,19.7300041349385,292,,2,88,6.01218031001525,1,ATPtm,19.7300041349385,292,,3,88,5.89206363913819,1,ATPtm,19.7300041349385,292,
1,88,5.96505061604874,1,CATm,14.3378203903431,847,,2,88,6.01218031001525,1,CATm,14.3378203903431,847,,3,88,5.89206363913819,1,CATm,14.3378203903431,847,
1,88,5.96505061604874,1,CO2tm,-1,,,2,88,6.01218031001525,1,CO2tm,-1,,,3,88,5.89206363913819,1,CO2tm,-1,,
1,88,5.96505061604874,1,DESAT16_2,9.83892617790435,6319,,2,88,6.01218031001525,1,DESAT16_2,9.83892617790435,6319,,3,88,5.89206363913819,1,DESAT16_2,9.83892617790435,6319,
1,88,5.96505061604874,1,DESAT18_5,9.83892617790435,6319,,2,88,6.01218031001525,1,DESAT18_5,9.83892617790435,6319,,3,88,5.89206363913819,1,DESAT18_5,9.83892617790435,6319,
1,88,5.96505061604874,1,ENO,24.4400491636921,2023,,2,88,6.01218031001525,1,ENO,24.4400491636921,2023,,3,88,5.89206363913819,1,ENO,24.4400491636921,2023,
1,88,5.96505061604874,1,FUM,11.7801794814255,2271,,2,88,6.01218031001525,1,FUM,11.7801794814255,2271,,3,88,5.89206363913819,1,FUM,11.7801794814255,2271,
1,88,5.96505061604874,1,FUMm,11.7801794814255,2271,,2,88,6.01218031001525,1,FUMm,11.7801794814255,2271,,3,88,5.89206363913819,1,FUMm,11.7801794814255,2271,
1,88,5.96505061604874,1,GALt1r,15.4083916160404,6515,,2,88,6.01218031001525,1,GALt1r,15.4083916160404,6515,,3,88,5.89206363913819,1,GALt1r,15.4083916160404,6515,
